"","YEAR","MONTH","LOCATION","MEAN_24HOUR","SEASON"
"1559",2011,1,"Footscray Road Path",1517.12903225806,"Summer"
"1560",2012,4,"Bay Trail in St Kilda",1517.32142857143,"Autumn"
"1561",2011,4,"Main Yarra Trail, North Bank",1517.62962962963,"Autumn"
"1562",2008,3,"Cannings Street, Carlton",1517.67741935484,"Autumn"
"1563",2006,3,"Cannings Street, Carlton",1523.43333333333,"Autumn"
"1564",2007,11,"Cannings Street, Carlton",1528.9,"Spring"
"1565",2012,10,"Bay Trail in St Kilda",1529.22222222222,"Spring"
"1566",2012,8,"Cannings Street, Carlton",1529.74074074074,"Winter"
"1567",2012,10,"Main Yarra Trail, South Bank",1530.81481481481,"Spring"
"1568",2010,6,"Cannings Street, Carlton",1532.89655172414,"Winter"
"1569",2011,8,"Footscray Road Path",1535.33333333333,"Winter"
"1570",2010,7,"Cannings Street, Carlton",1536.29032258065,"Winter"
"1571",2011,3,"Main Yarra Trail, South Bank",1537.4,"Autumn"
"1572",2010,4,"Footscray Road Path",1537.69230769231,"Autumn"
"1573",2011,10,"Footscray Road Path",1537.76666666667,"Spring"
"1574",2012,11,"Bay Trail in St Kilda",1538.7,"Spring"
"1575",2009,1,"Cannings Street, Carlton",1541.12903225806,"Summer"
"1576",2010,1,"Cannings Street, Carlton",1541.73333333333,"Summer"
"1577",2008,8,"Main Yarra Trail, North Bank",1541.90322580645,"Winter"
"1578",2007,10,"Cannings Street, Carlton",1543.3,"Spring"
"1579",2011,1,"Cannings Street, Carlton",1543.54838709677,"Summer"
"1580",2012,9,"Main Yarra Trail, North Bank NEW",1547.23333333333,"Spring"
"1581",2007,12,"Gardiners Creek Trail No.1",1547.26666666667,"Summer"
"1582",2007,2,"Footscray Road Path",1547.53571428571,"Summer"
"1583",2011,2,"St Georges Road No.1",1547.66666666667,"Summer"
"1584",2006,1,"Bay Trail in St Kilda",1550.06666666667,"Summer"
"1585",2006,4,"Main Yarra Trail, North Bank",1553.07142857143,"Autumn"
"1586",2007,9,"Gardiners Creek Trail No.1",1559.5,"Spring"
"1587",2009,2,"Bay Trail in St Kilda",1560.37037037037,"Summer"
"1588",2011,12,"Main Yarra Trail, North Bank NEW",1562.23333333333,"Summer"
"1589",2012,9,"Cannings Street, Carlton",1564.16666666667,"Spring"
"1590",2012,2,"Main Yarra Trail, South Bank",1577.17857142857,"Summer"
"1591",2007,1,"Main Yarra Trail, North Bank",1580.5,"Summer"
"1592",2010,2,"St Georges Road No.1",1580.64285714286,"Summer"
"1593",2006,3,"Bay Trail in St Kilda",1585.83333333333,"Autumn"
"1594",2010,2,"Bay Trail in St Kilda",1588.75,"Summer"
"1595",2010,3,"St Georges Road No.1",1588.86666666667,"Autumn"
"1596",2010,10,"Footscray Road Path",1589.21428571429,"Spring"
"1597",2010,9,"Cannings Street, Carlton",1593.96666666667,"Spring"
"1598",2007,3,"Cannings Street, Carlton",1596.8,"Autumn"
"1599",2008,9,"Cannings Street, Carlton",1598.72413793103,"Spring"
"1600",2007,1,"Gardiners Creek Trail No.1",1600.43333333333,"Summer"
"1601",2008,1,"Footscray Road Path",1602.22580645161,"Summer"
"1602",2008,11,"Cannings Street, Carlton",1606.13333333333,"Spring"
"1603",2011,2,"Main Yarra Trail, South Bank",1607.18518518519,"Summer"
"1604",2012,4,"St Georges Road No.1",1614.84615384615,"Autumn"
"1605",2011,3,"St Georges Road No.1",1620.93548387097,"Autumn"
"1606",2011,11,"Footscray Road Path",1626.86666666667,"Spring"
"1607",2007,8,"Main Yarra Trail, North Bank",1626.9,"Winter"
"1608",2008,6,"Main Yarra Trail, North Bank",1631.06896551724,"Winter"
"1609",2010,11,"Footscray Road Path",1632.9,"Spring"
"1610",2007,2,"Cannings Street, Carlton",1649.5,"Summer"
"1611",2012,3,"Main Yarra Trail, North Bank",1652,"Autumn"
"1612",2009,11,"Footscray Road Path",1652.16666666667,"Spring"
"1613",2006,8,"Main Yarra Trail, North Bank",1656.87096774194,"Winter"
"1614",2010,1,"Bay Trail in St Kilda",1659.67857142857,"Summer"
"1615",2008,5,"Cannings Street, Carlton",1664.83870967742,"Autumn"
"1616",2010,6,"Main Yarra Trail, North Bank",1664.93103448276,"Winter"
"1617",2011,10,"Main Yarra Trail, North Bank NEW",1666.41379310345,"Spring"
"1618",2012,12,"St Georges Road No.1",1668.81818181818,"Summer"
"1619",2009,1,"Footscray Road Path",1676.44444444444,"Summer"
"1620",2012,5,"Main Yarra Trail, North Bank NEW",1678.34615384615,"Autumn"
"1621",2008,5,"Gardiners Creek Trail No.1",1681.64516129032,"Autumn"
"1622",2009,8,"Main Yarra Trail, North Bank",1686.13333333333,"Winter"
"1623",2008,10,"Footscray Road Path",1691.34482758621,"Spring"
"1624",2011,1,"Bay Trail in St Kilda",1692.58064516129,"Summer"
"1625",2012,11,"St Georges Road No.1",1693.8,"Spring"
"1626",2009,7,"Main Yarra Trail, North Bank",1695.87096774194,"Winter"
"1627",2007,5,"Main Yarra Trail, North Bank",1701.64516129032,"Autumn"
"1628",2006,10,"Gardiners Creek Trail No.1",1703.54838709677,"Spring"
"1629",2011,6,"Cannings Street, Carlton",1704.13793103448,"Winter"
"1630",2012,1,"Bay Trail in St Kilda",1704.25806451613,"Summer"
"1631",2008,2,"Cannings Street, Carlton",1708,"Summer"
"1632",2011,8,"Main Yarra Trail, North Bank",1709.13333333333,"Winter"
"1633",2012,9,"Footscray Road Path",1715.16666666667,"Spring"
"1634",2009,6,"Main Yarra Trail, North Bank",1715.79310344828,"Winter"
"1635",2008,9,"Gardiners Creek Trail No.1",1717.24137931034,"Spring"
"1636",2009,1,"Bay Trail in St Kilda",1720.70967741935,"Summer"
"1637",2010,1,"Footscray Road Path",1723.11538461538,"Summer"
"1638",2012,9,"Gardiners Creek Trail No.1",1725.83333333333,"Spring"
"1639",2009,3,"Footscray Road Path",1729,"Autumn"
"1640",2007,9,"Main Yarra Trail, North Bank",1738.56666666667,"Spring"
"1641",2012,12,"Main Yarra Trail, North Bank NEW",1743.23076923077,"Summer"
"1642",2012,5,"Footscray Road Path",1747.57142857143,"Autumn"
"1643",2012,1,"Main Yarra Trail, North Bank NEW",1752.29032258065,"Summer"
"1644",2009,10,"Cannings Street, Carlton",1758.34482758621,"Spring"
"1645",2012,3,"St Georges Road No.1",1761.89655172414,"Autumn"
"1646",2012,12,"Gardiners Creek Trail No.1",1762.53333333333,"Summer"
"1647",2007,4,"Gardiners Creek Trail No.1",1765.63333333333,"Autumn"
"1648",2011,11,"Main Yarra Trail, North Bank NEW",1769.9,"Spring"
"1649",2011,9,"Main Yarra Trail, North Bank",1774.31034482759,"Spring"
"1650",2012,2,"Bay Trail in St Kilda",1784.57142857143,"Summer"
"1651",2012,10,"Cannings Street, Carlton",1785.06896551724,"Spring"
"1652",2012,10,"St Georges Road No.1",1792.17857142857,"Spring"
"1653",2010,7,"Main Yarra Trail, North Bank",1796.34482758621,"Winter"
"1654",2011,9,"Cannings Street, Carlton",1796.56666666667,"Spring"
"1655",2012,2,"St Georges Road No.1",1797.42857142857,"Summer"
"1656",2009,11,"Cannings Street, Carlton",1800.53333333333,"Spring"
"1657",2008,2,"Footscray Road Path",1800.75,"Summer"
"1658",2006,3,"Gardiners Creek Trail No.1",1805.1,"Autumn"
"1659",2010,11,"Cannings Street, Carlton",1806.03333333333,"Spring"
"1660",2012,1,"Footscray Road Path",1808.16129032258,"Summer"
"1661",2008,4,"Cannings Street, Carlton",1808.55172413793,"Autumn"
"1662",2006,2,"Gardiners Creek Trail No.1",1815.85714285714,"Summer"
"1663",2006,1,"Main Yarra Trail, North Bank",1818.72413793103,"Summer"
"1664",2012,4,"Footscray Road Path",1819.42857142857,"Autumn"
"1665",2012,4,"Main Yarra Trail, North Bank NEW",1820.37037037037,"Autumn"
"1666",2009,4,"Cannings Street, Carlton",1824.46428571429,"Autumn"
"1667",2011,4,"Cannings Street, Carlton",1827.55172413793,"Autumn"
"1668",2010,10,"Cannings Street, Carlton",1833.28571428571,"Spring"
"1669",2006,9,"Main Yarra Trail, North Bank",1834.93333333333,"Spring"
"1670",2008,3,"Gardiners Creek Trail No.1",1839.06451612903,"Autumn"
"1671",2012,11,"Main Yarra Trail, North Bank NEW",1853.1,"Spring"
"1672",2007,12,"Main Yarra Trail, North Bank",1853.26666666667,"Summer"
"1673",2007,11,"Gardiners Creek Trail No.1",1856.23333333333,"Spring"
"1674",2012,4,"Cannings Street, Carlton",1857.92307692308,"Autumn"
"1675",2008,11,"Gardiners Creek Trail No.1",1858.36666666667,"Spring"
"1676",2009,5,"Cannings Street, Carlton",1860.25806451613,"Autumn"
"1677",2011,5,"Cannings Street, Carlton",1862.67741935484,"Autumn"
"1678",2008,12,"Main Yarra Trail, North Bank",1864.46666666667,"Summer"
"1679",2008,5,"Main Yarra Trail, North Bank",1867.32258064516,"Autumn"
"1680",2010,5,"Main Yarra Trail, North Bank",1872.48387096774,"Autumn"
"1681",2010,5,"Cannings Street, Carlton",1877.74193548387,"Autumn"
"1682",2011,12,"Main Yarra Trail, North Bank",1878.06666666667,"Summer"
"1683",2011,10,"Cannings Street, Carlton",1878.2,"Spring"
"1684",2007,3,"Gardiners Creek Trail No.1",1879.63333333333,"Autumn"
"1685",2010,3,"Footscray Road Path",1888.74193548387,"Autumn"
"1686",2011,2,"Footscray Road Path",1890,"Summer"
"1687",2012,3,"Main Yarra Trail, North Bank NEW",1890.42857142857,"Autumn"
"1688",2011,8,"Cannings Street, Carlton",1897.2,"Winter"
"1689",2007,10,"Gardiners Creek Trail No.1",1898.63333333333,"Spring"
"1690",2011,3,"Footscray Road Path",1907.67741935484,"Autumn"
"1691",2008,10,"Cannings Street, Carlton",1909.24137931034,"Spring"
"1692",2009,9,"Main Yarra Trail, North Bank",1916.93333333333,"Spring"
"1693",2009,2,"Footscray Road Path",1932,"Summer"
"1694",2012,3,"Footscray Road Path",1939.07142857143,"Autumn"
"1695",2008,4,"Gardiners Creek Trail No.1",1941.48275862069,"Autumn"
"1696",2012,10,"Main Yarra Trail, North Bank NEW",1946.46428571429,"Spring"
"1697",2012,5,"Cannings Street, Carlton",1952,"Autumn"
"1698",2010,2,"Footscray Road Path",1981.96428571429,"Summer"
"1699",2008,9,"Main Yarra Trail, North Bank",1985.96551724138,"Spring"
"1700",2010,4,"Cannings Street, Carlton",1993.65384615385,"Autumn"
"1701",2009,3,"Cannings Street, Carlton",1996.93548387097,"Autumn"
"1702",2011,12,"Cannings Street, Carlton",2003.27272727273,"Summer"
"1703",2008,1,"Gardiners Creek Trail No.1",2013.1935483871,"Summer"
"1704",2011,2,"Cannings Street, Carlton",2018.66666666667,"Summer"
"1705",2011,10,"Main Yarra Trail, North Bank",2019.10344827586,"Spring"
"1706",2011,11,"Cannings Street, Carlton",2023.23333333333,"Spring"
"1707",2009,2,"Cannings Street, Carlton",2049,"Summer"
"1708",2009,5,"Main Yarra Trail, North Bank",2054.09677419355,"Autumn"
"1709",2007,2,"Gardiners Creek Trail No.1",2057.42857142857,"Summer"
"1710",2010,2,"Cannings Street, Carlton",2066.71428571429,"Summer"
"1711",2008,3,"Main Yarra Trail, North Bank",2091.83870967742,"Autumn"
"1712",2011,3,"Main Yarra Trail, North Bank",2110.72222222222,"Autumn"
"1713",2006,2,"Main Yarra Trail, North Bank",2111.60714285714,"Summer"
"1714",2012,1,"Main Yarra Trail, North Bank",2113.12903225806,"Summer"
"1715",2008,10,"Gardiners Creek Trail No.1",2129.72413793103,"Spring"
"1716",2012,2,"Main Yarra Trail, North Bank NEW",2142.78571428571,"Summer"
"1717",2010,3,"Cannings Street, Carlton",2157.77777777778,"Autumn"
"1718",2011,11,"Main Yarra Trail, North Bank",2161,"Spring"
"1719",2012,11,"Gardiners Creek Trail No.1",2163.58620689655,"Spring"
"1720",2008,12,"Gardiners Creek Trail No.1",2165.9,"Summer"
"1721",2013,1,"Gardiners Creek Trail No.1",2178.66666666667,"Summer"
"1722",2011,3,"Cannings Street, Carlton",2194.13333333333,"Autumn"
"1723",2008,11,"Main Yarra Trail, North Bank",2203.26666666667,"Spring"
"1724",2007,10,"Main Yarra Trail, North Bank",2205.63333333333,"Spring"
"1725",2012,10,"Gardiners Creek Trail No.1",2208.14285714286,"Spring"
"1726",2008,4,"Main Yarra Trail, North Bank",2209.72413793103,"Autumn"
"1727",2008,2,"Gardiners Creek Trail No.1",2218.89285714286,"Summer"
"1728",2009,4,"Main Yarra Trail, North Bank",2221.25,"Autumn"
"1729",2007,4,"Main Yarra Trail, North Bank",2222.7,"Autumn"
"1730",2012,2,"Footscray Road Path",2256.38461538462,"Summer"
"1731",2012,10,"Footscray Road Path",2280.22222222222,"Spring"
"1732",2007,11,"Main Yarra Trail, North Bank",2292.06666666667,"Spring"
"1733",2007,3,"Main Yarra Trail, North Bank",2297.4,"Autumn"
"1734",2006,10,"Main Yarra Trail, North Bank",2331.625,"Spring"
"1735",2009,10,"Main Yarra Trail, North Bank",2352.86206896552,"Spring"
"1736",2006,3,"Main Yarra Trail, North Bank",2366.33333333333,"Autumn"
"1737",2012,2,"Main Yarra Trail, North Bank",2367.59259259259,"Summer"
"1738",2008,1,"Main Yarra Trail, North Bank",2375.48387096774,"Summer"
"1739",2009,12,"Main Yarra Trail, North Bank",2422.32258064516,"Summer"
"1740",2008,10,"Main Yarra Trail, North Bank",2480.44827586207,"Spring"
"1741",2008,2,"Main Yarra Trail, North Bank",2493.82142857143,"Summer"
"1742",2010,4,"Main Yarra Trail, North Bank",2557.73076923077,"Autumn"
"1743",2007,2,"Main Yarra Trail, North Bank",2616.35714285714,"Summer"
"1744",2009,3,"Main Yarra Trail, North Bank",2622.58064516129,"Autumn"
"1745",2010,1,"Main Yarra Trail, North Bank",2648.10344827586,"Summer"
"1746",2009,1,"Main Yarra Trail, North Bank",2664.83870967742,"Summer"
"1747",2009,11,"Main Yarra Trail, North Bank",2748.13333333333,"Spring"
"1748",2009,2,"Main Yarra Trail, North Bank",2977.59259259259,"Summer"
"1749",2010,3,"Main Yarra Trail, North Bank",3008.25806451613,"Autumn"
"1750",2010,2,"Main Yarra Trail, North Bank",3536.32142857143,"Summer"
